OrderID,OrderDate,CustomerID,ProductID,ProductName,Category,Quantity,UnitPriceINR,DiscountRate,SalesINR,ProfitINR,City,State,Channel,PaymentMethod
O31188,2024-02-22,C2222,P1011,Kitchen Mixer Grinder,General,1,28645,0.05,27212,9086,Karur,Tamil Nadu,Mobile App,COD
O31189,2023-03-05,C2262,P1018,Power Bank 10000mAh,General,2,47180,0.1,84924,27737,Kanchipuram,Tamil Nadu,Marketplace,Credit Card
O31190,2025-06-02,C2427,P1007,"Laptop 14""",General,1,34499,0.0,34499,12343,Tirunelveli,Tamil Nadu,Mobile App,COD
O31191,2024-11-27,C2244,P1030,Smart Light Bulb,General,1,34154,0.1,30738,17166,Coimbatore,Tamil Nadu,Marketplace,UPI
O31192,2024-12-17,C2194,P1029,USB-C Cable,General,2,27263,0.0,54526,12971,Vellore,Tamil Nadu,Website,UPI
O31193,2023-03-24,C2322,P1029,USB-C Cable,General,2,27263,0.0,54526,13852,Coimbatore,Tamil Nadu,Website,Credit Card
O31194,2024-08-02,C2415,P1023,Bluetooth Keyboard,General,1,2007,0.0,2007,679,Tiruchirappalli,Tamil Nadu,Website,UPI
O31195,2023-03-06,C2073,P1023,Bluetooth Keyboard,General,1,2007,0.0,2007,687,Coimbatore,Tamil Nadu,Marketplace,Credit Card
O31196,2023-02-12,C2466,P1019,Home Heater,General,1,58187,0.0,58187,22016,Vellore,Tamil Nadu,Marketplace,Credit Card
O31197,2023-10-26,C2323,P1017,Mobile Cover,General,1,40581,0.1,36522,8991,Madurai,Tamil Nadu,Marketplace,Debit Card
O31198,2024-12-04,C2285,P1007,"Laptop 14""",General,1,34499,0.1,31049,11086,Salem,Tamil Nadu,Website,COD
O31199,2025-11-30,C2130,P1007,"Laptop 14""",General,2,34499,0.1,62098,20929,Dindigul,Tamil Nadu,Website,Debit Card
O31200,2024-04-20,C2225,P1025,Car Mobile Holder,General,1,18901,0.0,18901,3758,Ramanathapuram,Tamil Nadu,Mobile App,UPI
O31201,2023-01-27,C2260,P1002,Women's Kurta,General,1,5580,0.0,5580,2458,Kanchipuram,Tamil Nadu,Marketplace,Wallet
O31202,2024-11-08,C2350,P1026,Water Bottle Stainless,General,1,19302,0.05,18336,3069,Coimbatore,Tamil Nadu,Marketplace,UPI
O31203,2023-08-08,C2057,P1022,Desk Lamp,General,1,42456,0.0,42456,15053,Thoothukudi,Tamil Nadu,Mobile App,Wallet
O31204,2025-08-16,C2255,P1011,Kitchen Mixer Grinder,General,1,28645,0.0,28645,9108,Madurai,Tamil Nadu,Marketplace,Credit Card
O31205,2023-11-23,C2429,P1008,Backpack 25L,General,1,42606,0.05,40475,17279,Dindigul,Tamil Nadu,Marketplace,UPI
O31206,2023-03-22,C2008,P1014,Makeup Kit,General,2,44484,0.0,88968,23886,Erode,Tamil Nadu,Website,Credit Card
O31207,2025-02-15,C2069,P1022,Desk Lamp,General,2,42456,0.0,84912,32132,Vellore,Tamil Nadu,Mobile App,Debit Card
O31208,2023-05-30,C2015,P1013,Ceramic Dinner Set,General,1,13748,0.0,13748,3439,Erode,Tamil Nadu,Website,UPI
O31209,2025-07-18,C2446,P1021,Office Chair,General,1,40438,0.0,40438,18424,Madurai,Tamil Nadu,Website,Credit Card
O31210,2023-11-26,C2017,P1026,Water Bottle Stainless,General,2,19302,0.1,34743,6857,Erode,Tamil Nadu,Marketplace,Wallet
O31211,2023-03-26,C2341,P1005,Wireless Earbuds,General,1,44929,0.0,44929,18259,Tirunelveli,Tamil Nadu,Marketplace,Debit Card
O31212,2025-08-07,C2315,P1026,Water Bottle Stainless,General,1,19302,0.0,19302,3620,Madurai,Tamil Nadu,Mobile App,Credit Card
O31213,2024-07-14,C2054,P1026,Water Bottle Stainless,General,1,19302,0.0,19302,4025,Tiruchirappalli,Tamil Nadu,Website,UPI
O31214,2025-09-04,C2084,P1008,Backpack 25L,General,2,42606,0.0,85212,34003,Coimbatore,Tamil Nadu,Marketplace,UPI
O31215,2025-11-16,C2228,P1013,Ceramic Dinner Set,General,1,13748,0.0,13748,2865,Tiruchirappalli,Tamil Nadu,Mobile App,UPI
O31216,2024-02-15,C2101,P1006,Bluetooth Speaker,General,2,45274,0.0,90548,17443,Madurai,Tamil Nadu,Mobile App,UPI
O31217,2025-02-04,C2308,P1029,USB-C Cable,General,3,27263,0.0,81789,20505,Coimbatore,Tamil Nadu,Website,Credit Card
O31218,2024-03-27,C2261,P1030,Smart Light Bulb,General,1,34154,0.0,34154,13768,Vellore,Tamil Nadu,Mobile App,Credit Card
O31219,2025-03-26,C2156,P1006,Bluetooth Speaker,General,1,45274,0.0,45274,7616,Tirunelveli,Tamil Nadu,Mobile App,UPI
O31220,2025-10-31,C2364,P1017,Mobile Cover,General,1,40581,0.0,40581,10660,Vellore,Tamil Nadu,Mobile App,Wallet
O31221,2023-08-09,C2013,P1008,Backpack 25L,General,1,42606,0.05,40475,17382,Erode,Tamil Nadu,Mobile App,COD
O31222,2023-02-13,C2232,P1026,Water Bottle Stainless,General,1,19302,0.0,19302,3311,Erode,Tamil Nadu,Marketplace,Credit Card
O31223,2024-03-05,C2023,P1014,Makeup Kit,General,2,44484,0.0,88968,28275,Tirunelveli,Tamil Nadu,Website,Wallet
O31224,2025-10-06,C2386,P1028,Gaming Headset,General,1,21857,0.1,19671,7449,Nagercoil,Tamil Nadu,Website,COD
O31225,2023-12-10,C2391,P1024,Mouse Wireless,General,1,22771,0.0,22771,6431,Tirunelveli,Tamil Nadu,Marketplace,COD
O31226,2024-12-23,C2346,P1007,"Laptop 14""",General,1,34499,0.05,32774,12265,Erode,Tamil Nadu,Marketplace,Credit Card
O31227,2024-09-14,C2109,P1020,Vacuum Cleaner,General,2,15965,0.0,31930,7713,Thoothukudi,Tamil Nadu,Mobile App,Debit Card
O31228,2024-06-01,C2274,P1026,Water Bottle Stainless,General,1,19302,0.0,19302,3884,Tirunelveli,Tamil Nadu,Website,Credit Card
O31229,2024-08-02,C2457,P1005,Wireless Earbuds,General,1,44929,0.0,44929,20333,Dindigul,Tamil Nadu,Website,Debit Card
O31230,2023-01-29,C2420,P1014,Makeup Kit,General,1,44484,0.0,44484,14855,Tiruchirappalli,Tamil Nadu,Mobile App,Wallet
O31231,2024-11-14,C2039,P1015,Wrist Watch,General,1,2573,0.15,2187,772,Thoothukudi,Tamil Nadu,Marketplace,COD
O31232,2024-03-13,C2352,P1008,Backpack 25L,General,1,42606,0.0,42606,21062,Ramanathapuram,Tamil Nadu,Mobile App,Debit Card
O31233,2025-04-18,C2377,P1024,Mouse Wireless,General,2,22771,0.0,45542,11270,Salem,Tamil Nadu,Marketplace,Wallet
O31234,2025-12-15,C2463,P1029,USB-C Cable,General,2,27263,0.0,54526,13584,Kanchipuram,Tamil Nadu,Marketplace,COD
O31235,2023-01-11,C2406,P1001,Men's Cotton T-Shirt,General,1,16338,0.0,16338,2684,Dindigul,Tamil Nadu,Website,COD
O31236,2025-04-20,C2146,P1006,Bluetooth Speaker,General,2,45274,0.0,90548,18499,Vellore,Tamil Nadu,Website,Debit Card
O31237,2025-08-24,C2418,P1019,Home Heater,General,1,58187,0.1,52368,26449,Vellore,Tamil Nadu,Marketplace,Credit Card
O31238,2023-06-21,C2315,P1005,Wireless Earbuds,General,1,44929,0.0,44929,17699,Madurai,Tamil Nadu,Mobile App,Debit Card
O31239,2025-09-12,C2389,P1011,Kitchen Mixer Grinder,General,1,28645,0.0,28645,8909,Madurai,Tamil Nadu,Website,Debit Card
O31240,2023-01-26,C2039,P1001,Men's Cotton T-Shirt,General,1,16338,0.0,16338,2083,Thoothukudi,Tamil Nadu,Mobile App,Wallet
O31241,2024-08-13,C2221,P1007,"Laptop 14""",General,1,34499,0.1,31049,9007,Tiruchirappalli,Tamil Nadu,Marketplace,Wallet
O31242,2023-04-15,C2270,P1006,Bluetooth Speaker,General,2,45274,0.0,90548,15027,Tiruchirappalli,Tamil Nadu,Mobile App,Wallet
O31243,2025-10-01,C2102,P1013,Ceramic Dinner Set,General,2,13748,0.0,27496,5545,Karur,Tamil Nadu,Website,Wallet
O31244,2024-08-27,C2281,P1010,"LED Smart TV 43""",General,1,11741,0.0,11741,4125,Madurai,Tamil Nadu,Mobile App,Credit Card
O31245,2023-09-25,C2358,P1013,Ceramic Dinner Set,General,1,13748,0.0,13748,2796,Erode,Tamil Nadu,Mobile App,COD
O31246,2024-03-26,C2057,P1003,Running Shoes,General,2,10746,0.0,21492,6869,Thoothukudi,Tamil Nadu,Mobile App,Credit Card
O31247,2025-03-08,C2094,P1007,"Laptop 14""",General,1,34499,0.05,32774,11583,Nagercoil,Tamil Nadu,Mobile App,Debit Card
O31248,2025-02-26,C2382,P1023,Bluetooth Keyboard,General,1,2007,0.1,1806,768,Thoothukudi,Tamil Nadu,Website,Wallet
O31249,2025-08-11,C2142,P1019,Home Heater,General,1,58187,0.0,58187,26881,Vellore,Tamil Nadu,Mobile App,Debit Card
O31250,2023-11-23,C2268,P1011,Kitchen Mixer Grinder,General,1,28645,0.0,28645,9938,Vellore,Tamil Nadu,Website,UPI
O31251,2025-04-18,C2302,P1020,Vacuum Cleaner,General,1,15965,0.0,15965,4551,Ramanathapuram,Tamil Nadu,Mobile App,Credit Card
O31252,2025-02-13,C2047,P1026,Water Bottle Stainless,General,1,19302,0.0,19302,3984,Vellore,Tamil Nadu,Website,Debit Card
O31253,2024-09-22,C2061,P1004,"Smartphone 6.5""",General,3,13735,0.0,41205,10722,Dindigul,Tamil Nadu,Website,COD
O31254,2024-05-22,C2003,P1020,Vacuum Cleaner,General,1,15965,0.0,15965,4541,Tiruchirappalli,Tamil Nadu,Website,Credit Card
O31255,2023-10-06,C2011,P1007,"Laptop 14""",General,1,34499,0.0,34499,11294,Nagercoil,Tamil Nadu,Mobile App,COD
O31256,2023-11-29,C2139,P1012,Air Fryer 3.5L,General,1,40718,0.1,36646,10890,Tirunelveli,Tamil Nadu,Marketplace,Wallet
O31257,2025-09-03,C2480,P1016,Sunglasses UV,General,1,36778,0.0,36778,13741,Thoothukudi,Tamil Nadu,Website,Debit Card
O31258,2024-07-22,C2296,P1020,Vacuum Cleaner,General,1,15965,0.0,15965,3638,Ramanathapuram,Tamil Nadu,Website,Wallet
O31259,2025-09-06,C2206,P1004,"Smartphone 6.5""",General,1,13735,0.15,11674,4524,Kanchipuram,Tamil Nadu,Marketplace,UPI
O31260,2024-04-22,C2423,P1007,"Laptop 14""",General,1,34499,0.0,34499,8552,Erode,Tamil Nadu,Marketplace,COD
O31261,2023-12-13,C2313,P1021,Office Chair,General,2,40438,0.0,80876,25979,Thoothukudi,Tamil Nadu,Marketplace,UPI
O31262,2024-05-01,C2131,P1010,"LED Smart TV 43""",General,1,11741,0.0,11741,4944,Karur,Tamil Nadu,Mobile App,UPI
O31263,2023-08-09,C2066,P1030,Smart Light Bulb,General,1,34154,0.1,30738,13011,Coimbatore,Tamil Nadu,Website,COD
O31264,2024-07-19,C2375,P1014,Makeup Kit,General,2,44484,0.0,88968,25202,Karur,Tamil Nadu,Website,Wallet
O31265,2023-08-29,C2366,P1019,Home Heater,General,1,58187,0.0,58187,22193,Chennai,Tamil Nadu,Marketplace,COD
O31266,2025-07-04,C2169,P1010,"LED Smart TV 43""",General,2,11741,0.0,23482,10452,Karur,Tamil Nadu,Marketplace,Debit Card
O31267,2025-07-31,C2065,P1013,Ceramic Dinner Set,General,1,13748,0.0,13748,2725,Erode,Tamil Nadu,Mobile App,Credit Card
O31268,2024-06-18,C2219,P1004,"Smartphone 6.5""",General,1,13735,0.05,13048,4664,Erode,Tamil Nadu,Marketplace,Debit Card
O31269,2025-04-19,C2309,P1027,Yoga Mat,General,1,35779,0.0,35779,14725,Tiruchirappalli,Tamil Nadu,Website,Wallet
O31270,2024-04-06,C2270,P1024,Mouse Wireless,General,1,22771,0.0,22771,5129,Tiruchirappalli,Tamil Nadu,Marketplace,Credit Card
O31271,2023-04-03,C2103,P1030,Smart Light Bulb,General,2,34154,0.1,61477,24080,Tiruchirappalli,Tamil Nadu,Marketplace,COD
O31272,2025-12-14,C2441,P1020,Vacuum Cleaner,General,1,15965,0.0,15965,3203,Vellore,Tamil Nadu,Marketplace,UPI
O31273,2024-11-16,C2292,P1007,"Laptop 14""",General,1,34499,0.0,34499,11082,Tirunelveli,Tamil Nadu,Website,Wallet
O31274,2025-02-16,C2076,P1004,"Smartphone 6.5""",General,1,13735,0.0,13735,5010,Ramanathapuram,Tamil Nadu,Marketplace,Wallet
O31275,2023-03-28,C2081,P1008,Backpack 25L,General,2,42606,0.0,85212,38004,Nagercoil,Tamil Nadu,Mobile App,Wallet
O31276,2023-03-30,C2259,P1015,Wrist Watch,General,1,2573,0.0,2573,1053,Dindigul,Tamil Nadu,Marketplace,UPI
O31277,2025-11-28,C2193,P1001,Men's Cotton T-Shirt,General,1,16338,0.0,16338,2288,Coimbatore,Tamil Nadu,Marketplace,UPI
O31278,2025-06-17,C2143,P1017,Mobile Cover,General,2,40581,0.0,81162,20417,Tiruchirappalli,Tamil Nadu,Website,Debit Card
O31279,2023-08-15,C2192,P1027,Yoga Mat,General,1,35779,0.0,35779,16363,Salem,Tamil Nadu,Website,Wallet
O31280,2025-03-19,C2251,P1010,"LED Smart TV 43""",General,1,11741,0.0,11741,4360,Madurai,Tamil Nadu,Mobile App,UPI
O31281,2025-09-22,C2187,P1021,Office Chair,General,1,40438,0.0,40438,17497,Coimbatore,Tamil Nadu,Website,Debit Card
O31282,2025-04-14,C2319,P1009,Fitness Band,General,1,21672,0.0,21672,4250,Chennai,Tamil Nadu,Mobile App,COD
O31283,2023-10-24,C2077,P1005,Wireless Earbuds,General,1,44929,0.0,44929,16102,Kanchipuram,Tamil Nadu,Website,Credit Card
O31284,2023-02-20,C2057,P1023,Bluetooth Keyboard,General,1,2007,0.0,2007,656,Thoothukudi,Tamil Nadu,Mobile App,Credit Card
O31285,2025-09-19,C2099,P1005,Wireless Earbuds,General,1,44929,0.0,44929,21538,Tirunelveli,Tamil Nadu,Marketplace,Credit Card
O31286,2023-02-11,C2479,P1005,Wireless Earbuds,General,1,44929,0.0,44929,20275,Dindigul,Tamil Nadu,Mobile App,COD
O31287,2025-09-09,C2418,P1016,Sunglasses UV,General,3,36778,0.05,104817,42287,Vellore,Tamil Nadu,Mobile App,COD
O31288,2025-08-10,C2497,P1010,"LED Smart TV 43""",General,2,11741,0.0,23482,7321,Nagercoil,Tamil Nadu,Website,Wallet
O31289,2023-11-26,C2281,P1007,"Laptop 14""",General,1,34499,0.0,34499,11075,Madurai,Tamil Nadu,Marketplace,COD
O31290,2023-06-25,C2300,P1016,Sunglasses UV,General,1,36778,0.05,34939,18127,Chennai,Tamil Nadu,Marketplace,UPI
O31291,2023-10-14,C2200,P1023,Bluetooth Keyboard,General,1,2007,0.0,2007,594,Chennai,Tamil Nadu,Marketplace,Credit Card
O31292,2024-10-11,C2487,P1016,Sunglasses UV,General,1,36778,0.0,36778,17190,Erode,Tamil Nadu,Marketplace,COD
O31293,2024-01-31,C2091,P1001,Men's Cotton T-Shirt,General,1,16338,0.0,16338,2896,Ramanathapuram,Tamil Nadu,Website,Wallet
O31294,2024-01-10,C2487,P1020,Vacuum Cleaner,General,2,15965,0.15,27140,6255,Erode,Tamil Nadu,Marketplace,COD
O31295,2025-02-21,C2046,P1026,Water Bottle Stainless,General,1,19302,0.0,19302,2824,Nagercoil,Tamil Nadu,Marketplace,Debit Card
O31296,2025-10-01,C2429,P1019,Home Heater,General,1,58187,0.0,58187,21823,Dindigul,Tamil Nadu,Mobile App,Credit Card
O31297,2024-09-05,C2448,P1025,Car Mobile Holder,General,1,18901,0.0,18901,5072,Salem,Tamil Nadu,Mobile App,Credit Card
O31298,2023-04-25,C2008,P1019,Home Heater,General,1,58187,0.0,58187,28099,Erode,Tamil Nadu,Website,UPI
O31299,2025-01-31,C2364,P1017,Mobile Cover,General,1,40581,0.0,40581,9311,Vellore,Tamil Nadu,Website,COD
O31300,2025-02-08,C2228,P1010,"LED Smart TV 43""",General,1,11741,0.1,10566,5104,Tiruchirappalli,Tamil Nadu,Marketplace,Debit Card
O31301,2024-05-31,C2322,P1014,Makeup Kit,General,1,44484,0.1,40035,12669,Coimbatore,Tamil Nadu,Website,Credit Card
O31302,2025-05-29,C2044,P1030,Smart Light Bulb,General,2,34154,0.0,68308,24449,Karur,Tamil Nadu,Website,Credit Card
O31303,2025-06-10,C2219,P1010,"LED Smart TV 43""",General,1,11741,0.0,11741,4173,Erode,Tamil Nadu,Website,COD
O31304,2023-02-21,C2145,P1008,Backpack 25L,General,1,42606,0.05,40475,17950,Salem,Tamil Nadu,Mobile App,Credit Card
O31305,2023-09-06,C2253,P1002,Women's Kurta,General,1,5580,0.15,4743,1948,Tirunelveli,Tamil Nadu,Marketplace,Credit Card
O31306,2025-11-04,C2192,P1016,Sunglasses UV,General,2,36778,0.05,69878,24834,Salem,Tamil Nadu,Mobile App,COD
O31307,2024-07-24,C2152,P1014,Makeup Kit,General,2,44484,0.05,84519,26656,Thoothukudi,Tamil Nadu,Mobile App,UPI
O31308,2024-05-27,C2432,P1009,Fitness Band,General,1,21672,0.0,21672,3920,Tiruchirappalli,Tamil Nadu,Mobile App,COD
O31309,2024-09-29,C2220,P1011,Kitchen Mixer Grinder,General,3,28645,0.0,85935,29540,Nagercoil,Tamil Nadu,Marketplace,Credit Card
O31310,2023-02-08,C2294,P1008,Backpack 25L,General,1,42606,0.1,38345,16481,Tirunelveli,Tamil Nadu,Website,Credit Card
O31311,2023-12-26,C2379,P1027,Yoga Mat,General,1,35779,0.0,35779,12183,Vellore,Tamil Nadu,Mobile App,UPI
O31312,2025-09-06,C2392,P1015,Wrist Watch,General,2,2573,0.0,5146,1937,Karur,Tamil Nadu,Website,COD
O31313,2023-05-18,C2088,P1023,Bluetooth Keyboard,General,1,2007,0.0,2007,671,Ramanathapuram,Tamil Nadu,Marketplace,UPI
O31314,2025-10-15,C2474,P1005,Wireless Earbuds,General,2,44929,0.0,89858,37165,Kanchipuram,Tamil Nadu,Website,Credit Card
O31315,2024-07-11,C2429,P1029,USB-C Cable,General,1,27263,0.0,27263,6477,Dindigul,Tamil Nadu,Marketplace,Wallet
O31316,2024-05-30,C2224,P1023,Bluetooth Keyboard,General,1,2007,0.15,1705,760,Coimbatore,Tamil Nadu,Marketplace,COD
O31317,2023-02-15,C2387,P1006,Bluetooth Speaker,General,2,45274,0.15,76965,16736,Madurai,Tamil Nadu,Marketplace,Credit Card
O31318,2024-03-04,C2054,P1028,Gaming Headset,General,1,21857,0.05,20764,8623,Tiruchirappalli,Tamil Nadu,Website,Wallet
O31319,2024-04-10,C2289,P1002,Women's Kurta,General,1,5580,0.05,5301,2021,Dindigul,Tamil Nadu,Marketplace,UPI
O31320,2024-01-17,C2042,P1010,"LED Smart TV 43""",General,1,11741,0.0,11741,4201,Madurai,Tamil Nadu,Marketplace,COD
O31321,2024-04-09,C2067,P1007,"Laptop 14""",General,2,34499,0.05,65548,20024,Dindigul,Tamil Nadu,Marketplace,Credit Card
O31322,2025-08-11,C2275,P1013,Ceramic Dinner Set,General,1,13748,0.0,13748,3667,Thoothukudi,Tamil Nadu,Mobile App,Debit Card
O31323,2024-06-30,C2352,P1014,Makeup Kit,General,1,44484,0.1,40035,12459,Ramanathapuram,Tamil Nadu,Mobile App,Debit Card
O31324,2024-02-23,C2090,P1030,Smart Light Bulb,General,1,34154,0.05,32446,12702,Dindigul,Tamil Nadu,Marketplace,Credit Card
O31325,2023-04-03,C2201,P1008,Backpack 25L,General,1,42606,0.0,42606,20545,Ramanathapuram,Tamil Nadu,Mobile App,COD
O31326,2025-12-01,C2434,P1011,Kitchen Mixer Grinder,General,1,28645,0.05,27212,6709,Madurai,Tamil Nadu,Mobile App,COD
O31327,2025-03-14,C2361,P1026,Water Bottle Stainless,General,1,19302,0.0,19302,3081,Tiruchirappalli,Tamil Nadu,Marketplace,UPI
O31328,2023-11-12,C2021,P1007,"Laptop 14""",General,1,34499,0.0,34499,11378,Thoothukudi,Tamil Nadu,Mobile App,COD
O31329,2023-12-07,C2479,P1026,Water Bottle Stainless,General,2,19302,0.0,38604,5724,Dindigul,Tamil Nadu,Marketplace,Debit Card
O31330,2024-09-17,C2399,P1021,Office Chair,General,2,40438,0.0,80876,37760,Coimbatore,Tamil Nadu,Mobile App,Debit Card
O31331,2023-11-14,C2145,P1004,"Smartphone 6.5""",General,3,13735,0.1,37084,13555,Salem,Tamil Nadu,Mobile App,Credit Card
O31332,2025-12-14,C2383,P1021,Office Chair,General,2,40438,0.0,80876,37611,Erode,Tamil Nadu,Mobile App,Credit Card
O31333,2025-08-05,C2173,P1029,USB-C Cable,General,1,27263,0.0,27263,6474,Kanchipuram,Tamil Nadu,Website,Credit Card
O31334,2024-10-20,C2467,P1020,Vacuum Cleaner,General,2,15965,0.0,31930,6348,Kanchipuram,Tamil Nadu,Marketplace,Wallet
O31335,2024-07-17,C2196,P1030,Smart Light Bulb,General,1,34154,0.1,30738,16455,Salem,Tamil Nadu,Website,COD
O31336,2025-05-12,C2448,P1009,Fitness Band,General,1,21672,0.0,21672,4648,Salem,Tamil Nadu,Mobile App,Wallet
O31337,2023-12-02,C2367,P1010,"LED Smart TV 43""",General,1,11741,0.05,11153,4907,Nagercoil,Tamil Nadu,Mobile App,UPI
O31338,2024-08-22,C2179,P1020,Vacuum Cleaner,General,1,15965,0.0,15965,4226,Thoothukudi,Tamil Nadu,Mobile App,Wallet
O31339,2025-06-10,C2485,P1026,Water Bottle Stainless,General,2,19302,0.05,36673,7217,Coimbatore,Tamil Nadu,Marketplace,Credit Card
O31340,2025-04-08,C2233,P1003,Running Shoes,General,1,10746,0.15,9134,3907,Tiruchirappalli,Tamil Nadu,Marketplace,Credit Card
O31341,2023-06-25,C2038,P1008,Backpack 25L,General,3,42606,0.0,127818,61229,Kanchipuram,Tamil Nadu,Mobile App,COD
O31342,2025-11-03,C2211,P1005,Wireless Earbuds,General,1,44929,0.1,40436,15001,Madurai,Tamil Nadu,Marketplace,COD
O31343,2024-11-24,C2407,P1004,"Smartphone 6.5""",General,1,13735,0.05,13048,4923,Thoothukudi,Tamil Nadu,Marketplace,COD
O31344,2024-06-21,C2136,P1023,Bluetooth Keyboard,General,1,2007,0.1,1806,645,Madurai,Tamil Nadu,Marketplace,UPI
O31345,2025-11-28,C2197,P1029,USB-C Cable,General,1,27263,0.05,25899,6706,Kanchipuram,Tamil Nadu,Marketplace,Wallet
O31346,2024-04-25,C2289,P1025,Car Mobile Holder,General,2,18901,0.0,37802,8024,Dindigul,Tamil Nadu,Website,Credit Card
O31347,2023-08-16,C2244,P1004,"Smartphone 6.5""",General,1,13735,0.15,11674,4808,Coimbatore,Tamil Nadu,Marketplace,Debit Card
O31348,2023-10-30,C2087,P1030,Smart Light Bulb,General,1,34154,0.0,34154,12227,Madurai,Tamil Nadu,Website,Credit Card
O31349,2024-08-04,C2129,P1001,Men's Cotton T-Shirt,General,1,16338,0.0,16338,2093,Kanchipuram,Tamil Nadu,Website,COD
O31350,2025-05-01,C2316,P1025,Car Mobile Holder,General,2,18901,0.0,37802,9139,Salem,Tamil Nadu,Website,UPI
O31351,2025-11-14,C2228,P1008,Backpack 25L,General,1,42606,0.0,42606,19439,Tiruchirappalli,Tamil Nadu,Marketplace,Credit Card
O31352,2024-04-14,C2461,P1016,Sunglasses UV,General,2,36778,0.0,73556,27289,Tirunelveli,Tamil Nadu,Marketplace,Debit Card
O31353,2023-05-15,C2056,P1020,Vacuum Cleaner,General,1,15965,0.05,15166,3235,Nagercoil,Tamil Nadu,Website,Wallet
O31354,2023-03-14,C2125,P1027,Yoga Mat,General,1,35779,0.0,35779,14057,Vellore,Tamil Nadu,Mobile App,Debit Card
O31355,2025-12-09,C2259,P1005,Wireless Earbuds,General,1,44929,0.0,44929,16377,Dindigul,Tamil Nadu,Mobile App,UPI
O31356,2023-04-30,C2253,P1001,Men's Cotton T-Shirt,General,1,16338,0.05,15521,2458,Tirunelveli,Tamil Nadu,Marketplace,UPI
O31357,2025-04-29,C2188,P1026,Water Bottle Stainless,General,2,19302,0.0,38604,5947,Kanchipuram,Tamil Nadu,Website,UPI
O31358,2023-11-09,C2404,P1024,Mouse Wireless,General,1,22771,0.1,20493,6562,Madurai,Tamil Nadu,Mobile App,Wallet
O31359,2024-10-08,C2014,P1016,Sunglasses UV,General,1,36778,0.05,34939,13383,Dindigul,Tamil Nadu,Mobile App,Credit Card
O31360,2023-09-04,C2218,P1005,Wireless Earbuds,General,1,44929,0.1,40436,15757,Ramanathapuram,Tamil Nadu,Mobile App,UPI
O31361,2024-11-07,C2199,P1006,Bluetooth Speaker,General,1,45274,0.0,45274,6346,Nagercoil,Tamil Nadu,Website,Debit Card
O31362,2024-08-06,C2261,P1026,Water Bottle Stainless,General,1,19302,0.0,19302,3468,Vellore,Tamil Nadu,Website,Debit Card
O31363,2023-09-05,C2316,P1016,Sunglasses UV,General,2,36778,0.0,73556,31892,Salem,Tamil Nadu,Marketplace,Credit Card
O31364,2024-03-22,C2193,P1018,Power Bank 10000mAh,General,1,47180,0.0,47180,11540,Coimbatore,Tamil Nadu,Website,Wallet
O31365,2023-03-04,C2477,P1024,Mouse Wireless,General,1,22771,0.0,22771,6155,Madurai,Tamil Nadu,Website,Credit Card
O31366,2025-09-23,C2056,P1013,Ceramic Dinner Set,General,1,13748,0.05,13060,2559,Nagercoil,Tamil Nadu,Mobile App,Credit Card
O31367,2025-05-07,C2309,P1019,Home Heater,General,1,58187,0.0,58187,24576,Tiruchirappalli,Tamil Nadu,Marketplace,Credit Card
O31368,2024-03-18,C2487,P1020,Vacuum Cleaner,General,2,15965,0.0,31930,7055,Erode,Tamil Nadu,Website,Credit Card
O31369,2025-01-13,C2361,P1001,Men's Cotton T-Shirt,General,1,16338,0.0,16338,2760,Tiruchirappalli,Tamil Nadu,Website,COD
O31370,2025-06-11,C2373,P1007,"Laptop 14""",General,1,34499,0.0,34499,10971,Kanchipuram,Tamil Nadu,Mobile App,UPI
O31371,2024-06-24,C2052,P1024,Mouse Wireless,General,1,22771,0.05,21632,4730,Dindigul,Tamil Nadu,Website,Wallet
O31372,2025-04-24,C2381,P1029,USB-C Cable,General,1,27263,0.15,23173,6106,Coimbatore,Tamil Nadu,Mobile App,Wallet
O31373,2024-02-09,C2498,P1018,Power Bank 10000mAh,General,2,47180,0.05,89642,31780,Erode,Tamil Nadu,Marketplace,UPI
O31374,2023-04-29,C2050,P1005,Wireless Earbuds,General,1,44929,0.0,44929,19608,Dindigul,Tamil Nadu,Mobile App,Credit Card
O31375,2023-07-30,C2289,P1002,Women's Kurta,General,1,5580,0.15,4743,1885,Dindigul,Tamil Nadu,Marketplace,Credit Card
O31376,2024-11-18,C2307,P1018,Power Bank 10000mAh,General,1,47180,0.0,47180,13265,Dindigul,Tamil Nadu,Website,Wallet
O31377,2025-03-25,C2289,P1026,Water Bottle Stainless,General,2,19302,0.1,34743,7201,Dindigul,Tamil Nadu,Website,Debit Card
